,msg_id,user_name,user_order,season,episode_number,episode_title,quote_order,quote
1155,1155,Chandler,137,1,5,The East German Laundry Detergent,90,It's great. Maybe tomorrow we can rent a car and run over some puppies.
1156,1156,Phoebe,110,1,5,The East German Laundry Detergent,91,"Eww, I don't wanna do that."
1157,1157,Chandler,138,1,5,The East German Laundry Detergent,92,Here we go.
1158,1158,Phoebe,111,1,5,The East German Laundry Detergent,93,"Ok, have a good break-up."
1159,1159,Chandler,139,1,5,The East German Laundry Detergent,94,"Hey, Janice."
1161,1161,Chandler,140,1,5,The East German Laundry Detergent,96,"Hey, that's not good. Can I get an espresso and a latte over here, please?"
1163,1163,Chandler,141,1,5,The East German Laundry Detergent,98,What?
1165,1165,Chandler,142,1,5,The East German Laundry Detergent,100,(covering) What... did you get me there?
1167,1167,Chandler,143,1,5,The East German Laundry Detergent,102,Bullwinkle socks. That's so sweet.
1169,1169,Chandler,144,1,5,The East German Laundry Detergent,104,That's great.
1170,1170,Chandler,145,1,5,The East German Laundry Detergent,105,"Well, I'm gonna get another espresso. Can I get you another latte?"
1172,1172,Chandler,146,1,5,The East German Laundry Detergent,107,That's it?
1173,1173,Phoebe,112,1,5,The East German Laundry Detergent,108,"Yeah, it was really hard."
1174,1174,Chandler,147,1,5,The East German Laundry Detergent,109,"Oh, yeah, that hug looked pretty brutal."
1175,1175,Phoebe,113,1,5,The East German Laundry Detergent,110,"Ok, you weren't there."
1177,1177,Rachel,164,1,5,The East German Laundry Detergent,112,"Oh, 'scuse me. I was kinda using that machine."
1179,1179,Rachel,165,1,5,The East German Laundry Detergent,114,But I saved it. I put my basket on top.
1181,1181,Rachel,166,1,5,The East German Laundry Detergent,116,What?
1183,1183,Ross,199,1,5,The East German Laundry Detergent,118,What's goin' on?
1184,1184,Rachel,167,1,5,The East German Laundry Detergent,119,"Hi, uh, nothing. That horrible woman just took my machine."
1185,1185,Ross,200,1,5,The East German Laundry Detergent,120,Was your basket on top?
1186,1186,Rachel,168,1,5,The East German Laundry Detergent,121,"Yeah, but, there were no suds."
1187,1187,Ross,201,1,5,The East German Laundry Detergent,122,So?
1188,1188,Rachel,169,1,5,The East German Laundry Detergent,123,"Well, you know, no suds, no save."
1189,1189,Ross,202,1,5,The East German Laundry Detergent,124,"No suds? Excuse me, hold on a second. (to woman) That's my friend's machine."
1191,1191,Ross,203,1,5,The East German Laundry Detergent,126,"Hey, hey, hey, that's not the rule and you know it."
1192,1192,Ross,204,1,5,The East German Laundry Detergent,127,"(to the crowd in the laundromat) All right, show's over. Nothing to see here. (to Rachel) Ok, let's do laundry."
1193,1193,Rachel,170,1,5,The East German Laundry Detergent,128,That was amazing. I can't even send back soup.
1194,1194,Ross,205,1,5,The East German Laundry Detergent,129,"Well, that's because you're such a sweet, gentle, uh...Do you, uh, do you...Oh, hey, uh you must need detergent."
1195,1195,Rachel,171,1,5,The East German Laundry Detergent,130,What's that?
1196,1196,Ross,206,1,5,The East German Laundry Detergent,131,"Uberveiss. It's new, it's German, it's extra-tough."
1197,1197,Ross,207,1,5,The East German Laundry Detergent,132,"Rach, do you uh, are you gonna separate those?"
1198,1198,Rachel,172,1,5,The East German Laundry Detergent,133,"Oh god. Oh, am I being like a total laundry spaz? I mean, am I supposed to use like one machine for shirts and another machine for pants?"
1199,1199,Ross,208,1,5,The East German Laundry Detergent,134,"Rach, have you never done this before?"
1200,1200,Rachel,173,1,5,The East German Laundry Detergent,135,"Well, not myself, but I know other people that have. Ok, you caught me. I'm a laundry virgin."
1201,1201,Ross,209,1,5,The East German Laundry Detergent,136,"Uh, well, don't worry, I'll use the gentle cycle. Ok, um, basically you wanna use one machine for all your whites, a whole nother machine for colors, and a third for your uh, your uh, delicates, and that would be your bras and your under-panty things."
1202,1202,Rachel,174,1,5,The East German Laundry Detergent,137,"(holds a pair of panties in front of Ross) Ok, Well, what about these are white cotton panties. Would they go with whites or delicates?"
1203,1203,Ross,210,1,5,The East German Laundry Detergent,138,"(visibly nervous) Uh, that, that, that would be a judgment call."
1204,1204,Monica,214,1,5,The East German Laundry Detergent,139,"(to Joey) He is so cute. (to Angela and Bob) So, where did you guys grow up?"
1207,1207,Monica,215,1,5,The East German Laundry Detergent,142,"How, how did that happen?"
1208,1208,Joey,119,1,5,The East German Laundry Detergent,143,Oh my god.
1209,1209,Monica,216,1,5,The East German Laundry Detergent,144,What?
1210,1210,Joey,120,1,5,The East German Laundry Detergent,145,I suddenly had the feeling that I was falling. But I'm not.
1211,1211,Joey,121,1,5,The East German Laundry Detergent,146,"So, you and Angela, huh?"
1213,1213,Joey,122,1,5,The East German Laundry Detergent,148,"You're a lucky man. You know what I miss the most about her? That cute nibbly noise when she eats. Like a happy little squirrel, or a weasel."
1215,1215,Joey,123,1,5,The East German Laundry Detergent,150,"Oh, yeah, yeah, listen for it."
1217,1217,Joey,124,1,5,The East German Laundry Detergent,152,"Yeah, but it's not gonna last. She's too much for me in bed. Sexually."
1218,1218,Monica,217,1,5,The East German Laundry Detergent,153,"I've gotta tell you, Bob is terrific."
1220,1220,Monica,218,1,5,The East German Laundry Detergent,155,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight."
1222,1222,Monica,219,1,5,The East German Laundry Detergent,157,Wow. My brother never even told me when he lost his virginity.
1224,1224,Phoebe,114,1,5,The East German Laundry Detergent,159,"Ok, you can do this. It's just like pulling off a Band-aid. Just do it really fast, and then the wound is exposed."
1225,1225,Chandler,148,1,5,The East German Laundry Detergent,160,"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice."
1227,1227,Rachel,175,1,5,The East German Laundry Detergent,162,"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do."
1228,1228,Ross,211,1,5,The East German Laundry Detergent,163,"That does not sound stupid to me. You know, it's like the first time I had to make dinner for myself, after Carol left me? (the buzzer on the washer goes off) I'm sorry, that's all the time we have. Next on Ross...(opens up the washer) Uh-oh."
1229,1229,Rachel,176,1,5,The East German Laundry Detergent,164,What uh-oh?
1230,1230,Ross,212,1,5,The East German Laundry Detergent,165,"(not wanting to tell her) Uh-oh, uh-oh, the laundry's done. It's, uh, it's a song. The laundry song that we sing. (singing) Uh-oh the laundry's done, uh-oh, uh-oh."
1231,1231,Rachel,177,1,5,The East German Laundry Detergent,166,"Ross, what's the matter?"
1232,1232,Ross,213,1,5,The East German Laundry Detergent,167,"Nothing, nothing. Lee-lo, the laundry's done."
1233,1233,Rachel,178,1,5,The East German Laundry Detergent,168,"Come on, show me."
1234,1234,Ross,214,1,5,The East German Laundry Detergent,169,"All right, all right, it's just that you left a red sock in with all your whites, and now, everything's kinda pink."
1235,1235,Rachel,179,1,5,The East German Laundry Detergent,170,"Oh, everything's pink."
1236,1236,Ross,215,1,5,The East German Laundry Detergent,171,"Yeah, uh, except for the red sock, which is still red. I'm sorry, please don't be upset, it could happen to anyone."
1237,1237,Rachel,180,1,5,The East German Laundry Detergent,172,"Except it didn't. It happened to me. Oh, god, I'm gonna look like a big marshmallow peep. What am I doing? What am I doing? My father's right. I can't live on my own! I can't even do laundry!"
1238,1238,Monica,220,1,5,The East German Laundry Detergent,173,"Something went wrong with Underdog, and they couldn't get his head to inflate. So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is. Um, I've got something in my eye, uh, Joey, could we check it in the light, please?"
1239,1239,Monica,221,1,5,The East German Laundry Detergent,174,Oh my god.
1240,1240,Joey,125,1,5,The East German Laundry Detergent,175,What?
1241,1241,Monica,222,1,5,The East German Laundry Detergent,176,Hello! Were we at the same table? It's like... cocktails in Appalachia.
1242,1242,Joey,126,1,5,The East German Laundry Detergent,177,"Come on, they're close."
1243,1243,Monica,223,1,5,The East German Laundry Detergent,178,Close? She's got her tongue in his ear.
1244,1244,Joey,127,1,5,The East German Laundry Detergent,179,"Oh, like you've never gotten a little rambunctious with Ross."
1245,1245,Monica,224,1,5,The East German Laundry Detergent,180,"Joey, this is sick, it's disgusting, it's, it'snot really true, is it?"
1246,1246,Joey,128,1,5,The East German Laundry Detergent,181,"Well, who's to say what's true? I mean..."
1247,1247,Monica,225,1,5,The East German Laundry Detergent,182,"Oh my god, what were you thinking?"
1248,1248,Joey,129,1,5,The East German Laundry Detergent,183,"All right, look, I'm not proud of this, ok? Well, maybe I am a little."
1249,1249,Monica,226,1,5,The East German Laundry Detergent,184,(hits him lightly) Oh!
1250,1250,Joey,130,1,5,The East German Laundry Detergent,185,Ow!
1251,1251,Monica,227,1,5,The East German Laundry Detergent,186,(leaving) I'm outta here.
1252,1252,Joey,131,1,5,The East German Laundry Detergent,187,"Wait, wait, wait. You want him, I want her. He likes you."
1253,1253,Monica,228,1,5,The East German Laundry Detergent,188,Really?
1254,1254,Joey,132,1,5,The East German Laundry Detergent,189,"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up."
1255,1255,Monica,229,1,5,The East German Laundry Detergent,190,"I'm so sorry, I can't believe I did this, but I couldn't stop laughing at your Norman Mailer story."
1256,1256,Joey,133,1,5,The East German Laundry Detergent,191,"Uh, waiter, one more plate of chicken wings over here."
1257,1257,Chandler,149,1,5,The East German Laundry Detergent,192,"Here's the thing, Janice. You know, I mean, it's like we're different. I'm like the bing, bing, bing. You're like the boom, boom, (Chandler flails his hand out and hits Janice in the eye)... boom."
1259,1259,Chandler,150,1,5,The East German Laundry Detergent,194,"Oh, my god, I'm so sorry. Are you ok?"
1261,1261,Chandler,151,1,5,The East German Laundry Detergent,196,(to Phoebe) I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.
1262,1262,Phoebe,115,1,5,The East German Laundry Detergent,197,Oh my god. (Chandler downs another espresso.) How many of those have you had?
1263,1263,Chandler,152,1,5,The East German Laundry Detergent,198,"Oh, I don't know, a million?"
1264,1264,Phoebe,116,1,5,The East German Laundry Detergent,199,"Chandler, easy, easy. Go to your happy place. La la la la la la la."
1265,1265,Chandler,153,1,5,The East German Laundry Detergent,200,I'm fine.
1266,1266,Phoebe,117,1,5,The East German Laundry Detergent,201,All right.
1267,1267,Chandler,154,1,5,The East German Laundry Detergent,202,I'm not fine. Here she comes.
1268,1268,Phoebe,118,1,5,The East German Laundry Detergent,203,Wait here. Breathe.
1269,1269,Chandler,155,1,5,The East German Laundry Detergent,204,How do you do that?
1270,1270,Phoebe,119,1,5,The East German Laundry Detergent,205,It's like a gift.
1271,1271,Chandler,156,1,5,The East German Laundry Detergent,206,We should always always break up together.
1272,1272,Phoebe,120,1,5,The East German Laundry Detergent,207,"Oh, I'd like that."
1273,1273,Ross,216,1,5,The East German Laundry Detergent,208,You got the clothes clean. Now that's the important part.
1274,1274,Rachel,181,1,5,The East German Laundry Detergent,209,"Oh, I guess. Except everything looks like jammies now."
1275,1275,Rachel,182,1,5,The East German Laundry Detergent,210,"Whoa, I'm sorry. Excuse me. We had this cart."
1277,1277,Rachel,183,1,5,The East German Laundry Detergent,212,"I'm sorry, you know, maybe I wasn't being clear. Uh, this is our cart."
1279,1279,Rachel,184,1,5,The East German Laundry Detergent,214,"Hey, hey, hey, hey, quit making up rules!"
1281,1281,Rachel,185,1,5,The East German Laundry Detergent,216,"All right, listen, missy. If you want this cart, you're gonna have to take me with it!"
1282,1282,Rachel,186,1,5,The East German Laundry Detergent,217,(to Ross) Yes! Did you see that?
1283,1283,Ross,217,1,5,The East German Laundry Detergent,218,"You were incredible! Brand new woman, ladies and gentlemen."
1284,1284,Rachel,187,1,5,The East German Laundry Detergent,219,I could not have done this without you.
1285,1285,Ross,218,1,5,The East German Laundry Detergent,220,"Ok, um, uh, more clothes in the dryer? (Ross turns and bangs his head on an open dryer door.) I'm fine, I'm fine."
1286,1286,Rachel,188,1,5,The East German Laundry Detergent,221,Are you sure?
1287,1287,Ross,219,1,5,The East German Laundry Detergent,222,No.
1289,1289,Rachel,189,1,5,The East German Laundry Detergent,224,"Oh, are you sure you're ok?"
1290,1290,Ross,220,1,5,The East German Laundry Detergent,225,Yeah.
1291,1291,Rachel,190,1,5,The East German Laundry Detergent,226,Does it still hurt?
1292,1292,Ross,221,1,5,The East German Laundry Detergent,227,Yeah.
1293,1293,Phoebe,121,1,5,The East German Laundry Detergent,228,(seeing Rachel's clothes) What a neat idea. All your clothes match. I'm gonna do this.
1294,1294,Monica,230,1,5,The East German Laundry Detergent,229,Hi.
1295,1295,Phoebe,122,1,5,The East German Laundry Detergent,230,"Hey, how'd it go?"
1296,1296,Joey,134,1,5,The East German Laundry Detergent,231,Excellent.
1297,1297,Monica,231,1,5,The East German Laundry Detergent,232,"We ripped that couple apart, and kept the pieces for ourselves."
1298,1298,Ross,222,1,5,The East German Laundry Detergent,233,"What a beautiful story. Hey, I'm fine by the way."
1299,1299,Monica,232,1,5,The East German Laundry Detergent,234,"(notices his head) Oh, I'm sorry."
1300,1300,Rachel,191,1,5,The East German Laundry Detergent,235,Where's Chandler?
1301,1301,Phoebe,123,1,5,The East German Laundry Detergent,236,"Oh, he needed some time to grieve."
1302,1302,Chandler,157,1,5,The East German Laundry Detergent,237,I'm free! I'm free!
1303,1303,Phoebe,124,1,5,The East German Laundry Detergent,238,That oughta do it.
1304,1304,Rachel,192,1,6,The Butt,0,"(reading the program) Ooh! Look! Look! Look! Look, there's Joey's picture! This is so exciting!"
1305,1305,Chandler,158,1,6,The Butt,1,"You can always spot someone who's never seen one of his plays before. Notice, no fear, no sense of impending doom..."
1306,1306,Phoebe,125,1,6,The Butt,2,"The exclamation point in the title scares me. (Gesturing) Y'know, it's not just Freud, it's Freud!"
